record_id,person_group,group_size,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
639,Person 880,2,ryan,matthews,66.0,leist stfreet,,torquay,3549,wa,19330505.0,6234085,83992
704,Person 880,2,ryan,matthews,66.0,leist street,clarence chambers,torquay,3549,wa,19330505.0,6234085,40816
640,Person 881,2,hannah,carbone,7.0,officer crescent,wellshot,blackmans bay,2227,vic,19090326.0,1948811,80624
4608,Person 881,2,hanah,carbone,7.0,officer crescent,wellsoht,blackmans bay,2227,vic,19090326.0,1948811,1959
661,Person 882,2,joshua,morrison,22.0,santalun street,sec 202,kyabram,5044,sa,19901109.0,7276151,93336
4043,Person 882,2,joshua,morrison,22.0,santalum street,sec 202,kyabram,5044,sa,19901109.0,7276151,83882
692,Person 883,2,thomas,milburn,12.0,sheehy street,witsend,kilcoy,6153,sa,19080629.0,6861021,2476
3201,Person 883,2,thom as,milburn,12.0,sheehy street,witsend,kilcoy,6153,as,19080629.0,6861021,80699
706,Person 884,2,joe,hammer,15.0,amble side garden,wynn place,burnett heads,2200,qld,19420902.0,4437138,46087
2076,Person 884,2,joe,hammer,15.0,wynn place,amble side garden,burnett heads,2200,qld,19420902.0,4437138,7583
721,Person 885,2,briony,koerbin,146.0,violet grover place,wybelanah,mill park,2446,nsw,19210210.0,3808808,31604
4074,Person 885,2,benjamin,koerbin,15.0,wybel anah,violet grover place,mill park,2446,nsw,19210210.0,3808808,78006
722,Person 886,2,georgia,ryan,38.0,cullen street,balmoral garden,emu plains,4068,nsw,19401127.0,9581805,15296
1384,Person 886,2,georgia,nguyen,38.0,cullen street,balmoral garden,emu plains,4068,nsw,19401127.0,9581805,90086
733,Person 887,2,jasmne,hodgeens,399.0,burttcrescent,yammacoona,maryborough,6006,qld,19970618.0,8417307,42972
2995,Person 887,2,jasmine,hodgens,399.0,burtt crescent,yammacoona,maryborough,6006,qld,19970618.0,8417307,90782
776,Person 888,2,ella,cannell,18.0,mainwaring rich circuit,kincumber nautical vlge,asquith,4075,nsw,19570915.0,2076456,6287
2744,Person 888,2,cannell,elal,18.0,mainwaring rich circuit,kincumbern autical vlge,asquith,4075,nsw,19570915.0,2076456,4594
779,Person 889,2,liam,laing,7.0,theodore street,,padstow,6004,vic,19391123.0,4137134,42858
2123,Person 889,2,liam,laing,7.0,theodore street,keriroca,padstow,6004,vic,19391213.0,9129876,53005
780,Person 890,2,sonja,kleve,28.0,dallachy place,copely,keon park,4362,nsw,19880528.0,7042108,67571
1332,Person 890,2,sonja,kleve,28.0,dallach y place,copely,keon park,4362,nsw,19880528.0,7042108,83523
787,Person 891,2,danik a,alhabsji,2.0,ewing street,oak dale,toowoomba,2161,vic,19020325.0,2643761,42258
3508,Person 891,2,danika,alhabsji,2.0,ewing street,oakdale,toowoomba,2161,vic,19020325.0,2643761,2875
796,Person 892,2,kyle,bizjak,60.0,ferrier place,yarrimbah,boyanup,3074,nsw,19701103.0,5773280,31750
1024,Person 892,2,kyle,bizjak,60.0,ferrier p lace,yarrimbah,boyanup,3074,nsw,19701103.0,5773280,11825
812,Person 893,2,tyler,statton,4.0,paul coe crescent,belgrave arcade,kingston,3179,vic,19701224.0,9336789,47169
3248,Person 893,2,tyler,statton,4.0,paul coe crescent,belgravearcade,kingstoh,3179,vic,19701224.0,9336789,39515
825,Person 894,2,de vmga,kayne,25.0,canna n crescent,glen rock,rivett,4020,vic,19581106.0,7272068,87642
2209,Person 894,2,kayne,de voga,25.0,cannan crescent,glen rock,rivett,4020,vic,19581106.0,7272068,22422
828,Person 895,2,jemma,vincent,4.0,bangalay crescent,rivergum van park,wentworth falls,2572,sa,19480628.0,5700864,65295
3137,Person 895,2,jemma,vincent,4.0,rivergum van park,bangalay crescent,wentwortdfalls,2572,sa,19480628.0,5700864,48429
830,Person 896,2,anton,miles,45.0,de little c ircuit,hamilton park,cooroy,4202,vic,19100212.0,9909697,89139
4976,Person 896,2,anton,miles,45.0,de little circuit,hamilton park,cooroy,4220,vic,19100212.0,9909697,41835
844,Person 897,2,indyana,stagoll,13.0,stockdale street,norfolk park,morwell,4101,qld,19951122.0,3143553,60116
2256,Person 897,2,indynaa,stagoll,13.0,stockdale street,norfolk park,morwell,4102,qld,19951212.0,3143553,58395
846,Person 898,2,isabella,whitei,,monaro highway,jarara,beaumaris,2619,nsw,19521225.0,6048503,40355
1519,Person 898,2,isabella,pulford,80.0,monaro highway,jarara,beaumaris,2615,nsw,19521225.0,6048503,80872
851,Person 899,2,hugh,rusack,19.0,biddell place,kolora,carlingford,4744,nsw,19970623.0,7482555,72298
4979,Person 899,2,hugh,fenwick,19.0,biddell place,kolora,carlingford,4744,nsw,19970623.0,7482555,44226
866,Person 900,2,sophie,mason,26.0,untz1,may mills close,craigomre,2622,nsw,19700207.0,1317086,19797
1446,Person 900,2,sophie,mason,2.0,may mills close,unt 1,craigmore,2261,nsw,19700207.0,1317086,90189
893,Person 901,2,brooklyn,naar-cafentas,210.0,duffy street,tourist psrk,berwick,2481,nsw,,3624304,9751
1787,Person 901,2,brooklyn,naar-cafentas,210.0,duffy street,tourist park,berwick,2481,nsw,19840802.0,3624304,80166
895,Person 902,2,tanar,nguyen,8.0,jerrabomberraavenue,brentwood village,broome,4022,vic,19011002.0,5998380,63302
3383,Person 902,2,aidan,nguyen,8.0,jerrabomberra avenue,brentwood village,broome,4022,vic,19011002.0,5998380,68816
900,Person 903,2,jacob,,58.0,solomon crescent,curtin house,harbord,2602,nsw,19741113.0,5508111,37094
4056,Person 903,2,jacob,dichiera,58.0,solomon crescent,curtin house,harbord,2602,nsw,19741113.0,5508111,11639
906,Person 904,2,mitchell,corbin,450.0,magenta square,rsl building,goornong,6051,qld,19120407.0,6571360,79955
4822,Person 904,2,mitchell,corbin,45.0,magenta square,rsl building,goornong,6501,qld,19120407.0,6571360,674
911,Person 905,2,ryan,emiily,9.0,barlow street,,condon,4030,nsw,19830414.0,7013840,76014
3186,Person 905,2,emiily,ryan,9.0,barlow street,,condon,4030,nsw,19830414.0,7013840,23785
916,Person 906,2,beau,mcdermid,24.0,london circuit,terawah station,clareville,3677,nsw,19630721.0,2005942,98811
1456,Person 906,2,lachlan,mcdermid,24.0,london i rcuit,terawah station,clareville,3677,nsw,19630721.0,2005942,21092
925,Person 907,2,cooper,boyle,10.0,degraves crescent,,adaminaby,2232,nsw,19901020.0,5310288,20196
3622,Person 907,2,coopcer,boyle,10.0,degraves crescent,,adaminaby,2232,nsw,19901020.0,5310288,20768
927,Person 908,2,lukar,rees,364.0,solly place,wyoming park,strathbogie,2327,vic,19000103.0,3099843,67353
3715,Person 908,2,luka,rees,364.0,solly place,wyoming park,strathbogie,2327,vic,19000103.0,8588392,27892
933,Person 909,2,emiily,redmond,10.0,woodhouse place,wahronga,firle,2483,vic,19381023.0,3563291,37290
1028,Person 909,2,emiily,redmond,10.0,woodhouse place,wahonga,firle,3717,vic,19381023.0,3563291,78359
936,Person 910,2,james,quinzi,6.0,fawkner street,streanshalh,yass,3142,tas,19860208.0,9289559,68023
2516,Person 910,2,james,quimnzi,6.0,fawkner street,streanshalh,yasls,3142,tas,19860208.0,9289559,38223
948,Person 911,2,kyle,richmond,38.0,hammond close,oakdale,lindum,6110,sa,19420519.0,7435722,10522
1457,Person 911,2,kyle,richmond,38.0,hammond close,oakdale,linudm,6110,sa,19420519.0,7435722,68178
954,Person 912,2,macy,klemm,20.0,bonython street,,aitkenvale,2485,vic,19970312.0,7990048,41515
2695,Person 912,2,macy,klemm,20.0,bonython street,,aitkenvale,2485,vic,19970322.0,7990048,33790
957,Person 913,2,brooke,nguyen,,truganini place,tallingap ark,chelsea heights,6062,vic,19240812.0,8781682,57208
2740,Person 913,2,brooke,nguyen,,truganini place,tallinga park,chelsea heights,6062,vic,19240812.0,8781682,8062
972,Person 914,2,hinks,brandon,,goossensg place,allanvale,rostrevor,4109,vic,19101121.0,7142384,38865
3960,Person 914,2,connor,crossingham,10.0,goossens place,allanvale,rostrevor,4109,vic,19101121.0,7142384,21080
980,Person 915,2,belinda,blackwelxl,89.0,willcock place,sec 5 97,nedlands,2145,sa,19610102.0,4046672,69402
4973,Person 915,2,belinda,blackwell,89.0,willcock place,sec 597,nedlands,2145,sa,19610102.0,4046672,15220
986,Person 916,2,joel,ryan,45.0,wisdom street,warbinya,pymble,4605,wa,19220524.0,5522329,75019
4800,Person 916,2,joel,ryan,815.0,wisdom street,warbinya,pymble,4650,wa,19220524.0,5522329,99619
987,Person 917,2,sophie,quan,4.0,milari street,cascina,ripley,2060,vic,19600125.0,8214496,921
1861,Person 917,2,sophie,heron,4.0,milari s treet,cascina,ripley,2006,vic,19600125.0,8214496,5802
988,Person 918,2,tyler,froud,8.0,burramurra avenue,kmart p plaza,san remo,3670,sa,19800916.0,7812219,77438
2185,Person 918,2,tyler,frojd,,burramurra avenue,kmart p plaza,san rmeo,3670,sa,19800916.0,7812219,5971
1003,Person 919,2,shantal,mckinnpll,1.0,mceachern crescent,blueberry,ruse,2324,qld,19620715.0,5127261,69434
3210,Person 919,2,shantal,mckinnell,1.0,mceachern crescent,blueberry,ruse,2324,qld,19620715.0,5127261,22380
1018,Person 920,2,luke,goldsworthy,50.0,wheeler crescent,glenburn,ingleburn,6042,nsw,19760711.0,7624230,82464
1190,Person 920,2,luke,goldsworthy,50.0,wheelercrdscent,glenburn,ingleburn,6042,nsw,19760711.0,7624230,62972
1039,Person 921,2,madeline,purtell,110.0,denns street,,frankuin,4570,qld,19811121.0,3603598,84330
3526,Person 921,2,madeline,purtell,2.0,dennis street,,franklin,4570,qld,19811121.0,3603598,34728
1081,Person 922,2,troy,laing,55.0,tidbinbilla road,tourist park,huonville,2088,vic,19061028.0,5565222,18027
4321,Person 922,2,tryo,laing,55.0,tidbinbilla road,tourist park,huonville,2088,,19061028.0,5565222,52266
1089,Person 923,2,holly,nguyen,1.0,pope street,kilnacrott,westfield,5253,nsw,19211120.0,8240957,97717
3291,Person 923,2,holly,reid,1.0,pope street,kilnacrott,westfield,5253,nsw,19211120.0,8240957,29961
1093,Person 924,2,emiily,,173.0,star close,silverweir,yarram,4505,vic,19950402.0,5928066,7911
2727,Person 924,2,emiily,,309.0,star close,silverweir,yarram,4505,vic,19950402.0,5928066,71852
1101,Person 925,2,kylee,papageorgiou,320.0,bunton place,wyoming park,northbridge,2700,vic,19360919.0,7078377,80152
4720,Person 925,2,kylee,papageorgiou,14.0,bunton place,,northbridge,2700,vic,19360919.0,7078377,54761
1109,Person 926,2,xavier,matson,10.0,marchant circuit,rankin park,kellyville,2085,vic,19620202.0,6169819,43305
3794,Person 926,2,xavier,matosn,10.0,,rank in park,kellyville,3039,vic,19620202.0,6169819,95412
1112,Person 927,2,olivia,green,47.0,mugga way,dunoon (cnr acmpt r road,avenel lheights,6148,vic,19051029.0,6438790,91426
2833,Person 927,2,olivia,green,47.0,mugga way,dunoon (cnr camp r road,avenell heights,6148,vic,19051029.0,6438790,85502
1114,Person 928,2,bethanie,reid,48.0,rosedale,maxworthy street,koongal,4210,qld,19641127.0,1011753,11332
1368,Person 928,2,bethanie,roche,24.0,maxworthy street,rosedale,koongal,4210,qld,19641127.0,1011573,48639
1129,Person 929,2,reid,elana,96.0,vallanc e place,allandale aged care facility,somerton park,2821,nsw,19630226.0,3425250,27952
1925,Person 929,2,elana,reid,32.0,vallance place,allandale aged care facility,somerton park,2821,nsw,19630226.0,3425250,25286
1143,Person 930,2,willism,rudd,10.0,blacklock close,,springvale south,4680,nsw,19260805.0,4968439,34466
1506,Person 930,2,william,rudd,10.0,blacklock close,,springvale south,4680,nsw,19260805.0,4968439,11239
1157,Person 931,2,joanna,dooley,35.0,cleeve place,warra-gan,bethania,2220,qld,19930513.0,4843681,15016
2089,Person 931,2,joanna,doolxey,35.0,summerville crescent,warra-gan,bethania,2220,qld,19930513.0,4843681,82889
1167,Person 932,2,brooklyn,rees,77.0,kingsmill street,willandra,cabramatta,2035,vic,19841205.0,9676405,7653
2466,Person 932,2,brooklyn,rees,77.0,kingsmill street,willandra,cabramata,2035,vic,,9674605,40005
1187,Person 933,2,james,croker,109.0,aston crescent,loma langie,coober pedy,4305,nsw,19170923.0,9477785,36874
2608,Person 933,2,james,croker,24.0,aston crescent,loma langie,cooberpedy,4305,nsw,19170923.0,9477785,60315
1197,Person 934,2,lauren,noack,41.0,miago court,clisby farm,combara,6722,sa,19020919.0,2241605,20172
4188,Person 934,2,lauren,noack,41.0,miago court,clisby afrm,combara,6722,sa,19020919.0,2241605,75531
1204,Person 935,2,wilson,mao,16.0,duterrau crescent,warrambucca garden,glenden,3232,wa,19171125.0,5984860,76784
4842,Person 935,2,wilson,ma o,16.0,duterrau crescent,warrambuccagarden,glenden,3232,vic,19171125.0,5984860,59254
1232,Person 936,2,andrew,gielen,315.0,hayward place,santa lucille,caulfield north,6450,vic,19441228.0,8670610,64376
4598,Person 936,2,andrew,gielen,14.0,haywar d place,santa lucille,caulfiel d north,6450,vic,19441228.0,8670610,29347
1243,Person 937,2,lily,clarke,14.0,torrens street,wal 53581,orange,2756,nsw,19460126.0,7261178,25919
4565,Person 937,2,lil,clarke,14.0,torrens street,wal 53581,orange,2756,nsw,19460126.0,7261178,22483
1246,Person 938,2,noblke,daniel,519.0,blakey close,farm cottage,bellevue hill,4035,vci,,8724523,90376
2476,Person 938,2,daniel,noble,519.0,blakey close,farm cottage,bellevue hill,4035,vic,19090320.0,8724523,17893
1252,Person 939,2,casey,tunstpall,1.0,strahan row,villa 2,yagoina,3038,sa,19110402.0,4047509,19790
2515,Person 939,2,casey,tunstall,1.0,strahan row,villa 2,yagoona,3038,sa,19110402.0,3008766,86865
1253,Person 940,2,nathan,allegretto,17.0,wanaga place,cranbrook,penguin,2200,nsw,19560506.0,2120045,22511
1739,Person 940,2,nathan,allegretto,17.0,wanaga place,cranbrook,penguin,2200,,19560506.0,2120045,98576
1275,Person 941,2,kyle,pringle,72.0,carrodus street,wattle brae,labrador,3280,wa,19930218.0,3589735,6322
4807,Person 941,2,kyle,pringle,72.0,carrodus street,,labradlr,3280,wa,19930218.0,3589735,45739
1279,Person 942,2,arabella,weller,78.0,westbury circuit,,,4814,vic,19641224.0,6208929,41944
4162,Person 942,2,arabella,weller,78.0,westbury circuit,snake gully,suffolk park,4814,vic,19641224.0,9147387,31114
1283,Person 943,2,ella,coulston,12.0,weston sgreet,locheio,hinchinbrook,2212,wa,19080328.0,2624790,86953
4244,Person 943,2,katelin,coulson,12.0,weston street,locheil,hinchinbrook,2212,wa,19080328.0,2624790,72370
1285,Person 944,2,thomas,curthoys,25.0,lawrence crescent,,williamstown,3151,qld,19171213.0,1060104,92895
3327,Person 944,2,thomas,curthoys,5.0,lawrence crescent,,williamstown,3152,qld,19171213.0,1060104,78854
1291,Person 945,2,bayden,lamborn,85.0,capella crescent,wilga,currimundi,5098,vic,19701214.0,6030277,68069
4545,Person 945,2,bayden,lamborn,85.0,capella crescent,wilga,leongatha,5098,vic,19701214.0,6030277,83409
1292,Person 946,2,luke,laurier,16.0,dryandra street,ruthven street,craigmore,4217,nsw,19171211.0,8542355,52805
1556,Person 946,2,luke,lauriekr,16.0,dryandra street,ruthvents treet,craig more,4217,nsw,19171211.0,8542355,49995
1299,Person 947,2,jack,clapham,121.0,hadleigh circuit,school residence,somerton park,2714,qld,19960523.0,1214270,74214
2922,Person 947,2,jack,clapham,121.0,hadleigh circuit,school residence,somertoncpark,2714,qld,19960523.0,1214270,58795
1300,Person 948,2,jack,patafta,695.0,leahy close,red hills,sheldon,3134,vic,19400728.0,8570924,15659
4095,Person 948,2,jack,patafta,695.0,leahy close,redhills,charlestown,3134,vci,19400728.0,8570924,94798
1310,Person 949,2,millie,chandler,11.0,woodgate street,yatcha,middleton beach,3525,nsw,19090413.0,9769153,73333
4967,Person 949,2,millieo,chandler,11.0,woodgate street,,middleton beach,3525,nsw,19090414.0,9769153,1275
1319,Person 950,2,benjamin,foottit,10.0,macrobertson street,bowan brae,nunawading,4814,vic,19350513.0,9447822,10108
3902,Person 950,2,benjamih,foottit,10.0,macrobertson street,bowan brae,nunawading,4814,vic,19350513.0,9447822,60398
1324,Person 951,2,shana,lanye,164.0,whalan place,shadoofl odge,preston,5280,vic,19231230.0,4329053,8325
4727,Person 951,2,shana,laney,164.0,whalan place,shadoof lodge,preston,5280,vic,19231230.0,4329053,6299
1328,Person 952,2,anastasia,green,,erindale drive,villa 102,portarlnigton,2285,nsw,19720728.0,3163862,52296
2868,Person 952,2,anastasia,green,,erindale drive,villa 102,portarlington,2285,nsw,19720728.0,3163826,48480
1331,Person 953,2,olivef,green,22.0,fisken crescent,brackesgrae,camp hill,2270,qld,19531002.0,3509865,36061
2895,Person 953,2,oliver,green,22.0,fisken crescent,brackengrae,camp hill,2207,qld,19500515.0,3509865,65969
1337,Person 954,2,dayna,stephegnson,20.0,fellowsstreet,tubbarubba,pallara,4059,qld,19201111.0,9364184,56543
3053,Person 954,2,dayna,stephenson,20.0,fellows street,tubbarubba,pallara,4059,qld,19201111.0,9364184,98382
1341,Person 955,2,cehlea,meaows,,,,surfers paradise,7352,vic,19651103.0,7080277,12056
4447,Person 955,2,chelsea,meadows,86.0,,st francis village,surfers paradise,7325,vic,19651103.0,7080277,45891
1347,Person 956,2,katie,polowy,65.0,,,keysborough,5255,vic,19990516.0,7701614,68458
1676,Person 956,2,katie,polowy,65.0,,,keysboorugh,5255,vic,19990516.0,7701614,64315
1372,Person 957,2,megan,campbell,16.0,eyrestreet,cypress garden,cardiff,2026,nsw,19630721.0,2580398,75985
1501,Person 957,2,megan,campbell,16.0,eyre street,cypress garden,cardiff,2026,nsw,19630721.0,2580398,80038
1378,Person 958,2,callum,finlay,1.0,ebenezer street,arcadia,craigmore,4461,nsw,19810911.0,2783111,77044
4113,Person 958,2,callum,finlay,1.0,ebenezer street,arcadia,craigmore,4461,nsw,19550312.0,2783111,36530
1392,Person 959,2,owen,coxon,111.0,brindabella stn,norillee,byford,3165,qld,19370218.0,1040781,44621
1693,Person 959,2,isabella,coon,111.0,brindabella stn,norillee,byford,3165,qld,19370218.0,1040781,54985
1396,Person 960,2,georia,blake,7.0,huntly,bristn,jesmond,830,wa,19470129.0,4756378,26014
2899,Person 960,2,georgia,blake,7.0,huntly,bristin,jesmond,830,wa,19470129.0,4756378,419
1405,Person 961,2,kristrn,capurso,67.0,bosworth curcuit,monier square,magra,4057,vic,19170201.0,7204184,34862
2560,Person 961,2,kristen,capurso,67.0,bosworth circuit,monier square,magra,4075,vic,19170201.0,7204184,91928
1406,Person 962,2,zack,berry,80.0,athertonb xtreet,cantlay farm,hamilton,7315,vic,19310124.0,1934867,47759
4513,Person 962,2,zack,berry,80.0,atherton street,cantlay farm,hamilton,7315,vic,19310124.0,1934687,83403
1415,Person 963,2,benjamin,larg,2.0,wilson street,suunybrae,belrose,2067,tas,19451103.0,9646332,25780
2686,Person 963,2,benjamin,larg,189.0,wilson atreet,suunybrae,belrose,2067,tas,19451103.0,9646332,94550
1418,Person 964,2,james,watelrow,484.0,brigalow street,,coffs harbour,3167,nsw,19420525.0,6912540,11021
1961,Person 964,2,james,waterlow,484.0,brigalow street,trevellyn,corio,3167,nsw,19420525.0,7569973,45780
1420,Person 965,2,benjamin,santangelo,8.0,roseglen,case place,winthrop,3020,vic,19140729.0,2496528,39001
2713,Person 965,2,benjamin,santangelo,8.0,case place,roseglen,winthrop,3020,vic,19140729.0,2496528,4118
1422,Person 966,2,daniel,gibb,,warragamba avenue,qbd bldg,ceduna,6065,vic,19070224.0,9071156,42603
1601,Person 966,2,daniel,gibb,,warragamba avenue,qbd bldg,ceguna,6064,vic,19070224.0,9071156,73702
1424,Person 967,2,emiily,milburn,7.0,cuscaden crescent,danric lodge,albion park,6275,qld,19340317.0,3499772,92861
3590,Person 967,2,emiily,beattie,7.0,cuscaden crescent,danric lodge,albion park,6275,qld,19340317.0,3499772,15127
1425,Person 968,2,eboni,moscatt,255.0,sid barnes crescent,brambletye vinyard,kyabram,7249,tas,19050313.0,2993780,84201
4774,Person 968,2,eboni,moscatt,255.0,sid barnes crescent,brambletye vinyard,kyxbram,7249,tas,19050313.0,2993780,45596
1441,Person 969,2,matthew,pavin,28.0,barlow street,wallaces ck,risdon park,2048,nsw,19781210.0,7578895,98147
1555,Person 969,2,matthew,pavin,28.0,barlow street,,risdon park,2049,nsw,19781210.0,7578895,60497
1481,Person 970,2,ashlie,hinkesman,101.0,melrosewdrive,,coombsbah,2171,qld,19331111.0,8950763,75663
2470,Person 970,2,ashlie,hinksman,101.0,melrose drive,eden park,coombabah,2171,qld,19331111.0,8950763,61185
1496,Person 971,2,anita,liesegang,139.0,fossey street,merrocroft,carole park,5070,vic,19271007.0,6982808,75182
1896,Person 971,2,anita,liesegang,21.0,fossey street,merricroft,carole park,2295,vic,19271007.0,6982808,44527
1523,Person 972,2,,bloomfaield,1277.0,tennyson crescent,holmeleigh,elanora heights,3918,sa,19371004.0,9415994,36017
4353,Person 972,2,jasmine,bloomfield,1277.0,tennyson crescent,holmeleigh,elanora heights,3918,sa,19371004.0,9415994,70132
1532,Person 973,2,madelyn,egan,2.0,bourchier close,brentwoodvlge,carcrum,5155,qld,19540426.0,6879986,62995
3633,Person 973,2,madelyn,egan,2.0,bourchier close,brentwood vlge,carrum,5155,qld,19540426.0,6879986,45746
1533,Person 974,2,samuel,dorsey,,enid lorimer circuit,st clair park,seaforth,2260,wa,19991030.0,9013163,1630
2221,Person 974,2,samuel,dorsey,,enid lorimer circuit,st cl airapark,seaforth,2260,wa,19991030.0,9013163,78346
1537,Person 975,2,madalyn,gwatking,6.0,bourke street,banksia village,currambine,2164,qld,19950123.0,6483181,3396
3144,Person 975,2,olivia,gwatking,6.0,bourke street,banksia village,currambine,2164,qld,19950123.0,8250782,80324
1538,Person 976,2,jake,madigan,50.0,,pangani,port pirie,2360,nsw,19110414.0,5751461,38288
3851,Person 976,2,jake,madigan,50.0,,panagni,port pirie,2360,nsw,19110414.0,5751461,14124
1542,Person 977,2,aidn,jolly,532.0,mckillop circuit,athlone,moruya,3178,qld,19350310.0,8165777,73601
4811,Person 977,2,aidan,jolly,532.0,mckillop circuit,athlone,moruya,3170,qld,19350310.0,8165777,92394
1549,Person 978,2,james,novak,27.0,gepp place,old post office,thornbury,3089,nsw,19030905.0,2945589,62404
3642,Person 978,2,james,novak,27.0,gepp pboace,old post office,thornbury,3098,nsw,19030905.0,2945589,30527
1570,Person 979,2,john-paul,rawlings,1.0,wattle srteet,,bribie island,4705,nsw,19370602.0,4437023,74131
1725,Person 979,2,john-paul,rawlings,1.0,wattle street,kings school,bribie island,4750,nsw,19370602.0,4437023,56277
1579,Person 980,2,isabelle,,,doubtgl ck,yarralumla bay,lake gradens,5097,nsw,19071213.0,5828625,81936
2047,Person 980,2,isabelle,,53.0,yarralumla bay,doubtful ck,lake gardens,5097,nsw,19071213.0,5828625,21211
1587,Person 981,2,michael,broadby,16.0,burrinjuck crescent,duck creek,geraldton,2043,qld,19020812.0,8129823,11392
4215,Person 981,2,michael,broadby,61.0,burrinjuck crescent,duck creek,geraldton,2043,qld,19020812.0,8129823,15565
1592,Person 982,2,daniel,baynes,192.0,alsop close,snug beach cvn park,longreach,2145,vic,19760501.0,3975116,38374
3840,Person 982,2,daniel,baynes,46.0,alsop ldose,snug beach cvn park,longreach,2415,vic,19760501.0,3975116,73454
1598,Person 983,2,zachariah,walkley,55.0,thornhill vcrescent,brentwood vlge,little mountain,2283,tas,19710311.0,9623159,3861
2771,Person 983,2,zachariah,walkley,55.0,thornhill crescent,brentwood vlge,little mountain,2283,tas,19710311.0,9623159,97414
1607,Person 984,2,willow,bennell,82.0,holyman street,walea,wetherill park,3030,qld,19330323.0,6683840,51691
2720,Person 984,2,willow,bennell,82.0,holyman s treet,,wetherill park,3030,,19330323.0,6683840,33521
1638,Person 985,2,luc y,webb,5.0,rischbiethw crescent,fred leam hostel,pimlico,2619,qld,19310329.0,3228335,15719
4908,Person 985,2,lucy,webb,5.0,rischbieth crescent,fred lean hostel,pimlico,2619,qld,19310329.0,2997048,75141
1645,Person 986,2,benjaminl,carbone,18.0,arthella,wattle s treet,orange,3550,vic,19050820.0,3677127,74322
2893,Person 986,2,benjamin,carbone,18.0,wattle street,arthella,orange,3550,vic,19050820.0,3677127,61726
1647,Person 987,2,joshua,schembi,17.0,raoul place,croyde,dulwich hill,2574,vic,19670914.0,2944236,68739
1903,Person 987,2,joshua,schembri,12.0,raoul place,croyde,dulwich hill,2574,vic,19670914.0,2944236,84234
1660,Person 988,2,samuel,jolly,35.0,lorimer place,,collie,3222,sa,19690129.0,8160192,3465
4163,Person 988,2,samuel,jolly,35.0,lorimer place,greenswylde,collie,3222,sa,19690129.0,6221065,94201
1665,Person 989,2,daniel,tow,20.0,william webb drive,glenlee,blakeview,5089,sa,19310724.0,9926473,74265
2615,Person 989,2,daniel,tqow,20.0,,glenlee,blakeview,5089,sa,19310724.0,9926473,85312
1677,Person 990,2,kimberley,campbell,18.0,delprat circuit,umavale,allambie heights,2485,sa,19561008.0,2172495,92977
3078,Person 990,2,kimberley,campbell,18.0,delprat c ircuit,umaxvale,allambie heights,2458,sa,19561008.0,2172495,75022
1686,Person 991,2,deakin,boyle,10.0,bremer street,lochanbrae,lake cathie,4114,qld,19481020.0,3706521,23662
4417,Person 991,2,,boyle,10.0,bremer street,lochnabrae,lake acthie,4111,qld,19481020.0,3706521,62685
1696,Person 992,2,giuliana,hann,91.0,rowethorpe,vanzettiecrescent,burwood east,3088,vic,19351025.0,5468422,92215
2218,Person 992,2,giuliana,hanna,91.0,vanzetti crescent,rowethorpe,doubleview,3088,vic,19351025.0,5468422,47258
1697,Person 993,2,shak,ang,7.0,buckley circuit,,toowoomba,6027,nsw,19770121.0,8352082,56108
4407,Person 993,2,shai,ang,7.0,buckley circuit,,toowoomba,6027,nsw,19770121.0,8352082,43468
1700,Person 994,2,adam,guymer,125.0,lawlor place,dickson family practice,terowie,4405,nsw,19600111.0,6151152,95756
3040,Person 994,2,adam,guymer,125.0,lawlor place,dickson family practice,teriwie,4405,nsw,19600111.0,6151152,81943
1712,Person 995,2,nicholas,snell,135.0,quick street,kamilaroi cottage,beaumaris,2148,nsw,19190712.0,7864865,13475
2082,Person 995,2,nicholas,snell,135.0,quick st reet,kamilaroicottage,beaumaris,2184,nsw,19190112.0,7864865,55393
1717,Person 996,2,sybella,veit,46.0,giliruk crescent,surfers hawaiian,oakleigh,2176,qld,19760820.0,4954196,35645
2228,Person 996,2,sybella,veit,46.0,gilirukcrescent,surfers hawaiian,oakleigh,2176,qld,19760820.0,4954146,33537
1718,Person 997,2,tommy,,,albermarle place,hamilton central,scarness,6318,vic,19170312.0,5797844,31887
4951,Person 997,2,raquel,beadle,12.0,albermarle place,hamilton central,auburn,6318,vic,19170312.0,5797844,89412
1726,Person 998,2,logan,campbell,12.0,degraves rescent,numby,bendayong,3249,qld,19771103.0,5401331,80292
2268,Person 998,2,jenna,campbell,12.0,degraves crescent,numby,bendalong,3249,qld,19771103.0,5401331,12697
1732,Person 999,2,thomas,weidenhofer,3.0,war veterans hme,woronora street,clayfield,4068,qld,,7016655,11111
3974,Person 999,2,thomas,weidenhofer,3.0,woronora street,war veterans hme,clayfield,4068,qld,19241110.0,7010655,62931
1738,Person 1000,2,hayely,,,anne clark avenue,oxley's way,moorooka,4261,vic,19290702.0,5785930,1760
4624,Person 1000,2,maddison,clarke,11.0,anne clark avenue,oxley's way,castlereagh,4216,vic,19290702.0,5785930,73331
1744,Person 1001,2,hannah,clarke,194.0,bathurst place,kulcutra,harbord,3137,vic,19080806.0,9156692,59270
