record_id,cluster_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id
4689,798,liam,thorpe,,paulcoe crescent,kiani nny cabins,penrith,2204,wa,19911112.0,9435582,95565
2369,798,thohrpe,liam,8.0,kianin n ycabins,paul coe drescent,penrith,2204,nsw,19911112.0,9435582,86068
3125,798,liam,thorpe,,paul coe crescent,kianinny cabins,penrith,2204,nsw,19911112.0,9435582,53990
0,---,---,---,---,---,---,---,---,---,---,---,---
1966,799,kaitlin,donaldson,,praed place,prospect creek,oakleigh east,2121,tas,19520918.0,3119350,73681
3127,799,kaitlin,donaldson,1.0,praed place,prospect creek,oakleigh east,2121,tas,19520918.0,3119350,15978
0,---,---,---,---,---,---,---,---,---,---,---,---
4647,800,elly,reid,,bambridges btreet,john flynn yospital,eight mile plains,4860,nsw,19850523.0,6391700,81395
3506,800,elly,reid,58.0,bambridge street,johnflynn hospital,eight mile plains,4860,nsw,,6391700,38248
3133,800,mikhaili,reid,46.0,bambridge street,john flynn hospital,eight mile plains,4806,nsw,19850523.0,2111602,22280
3124,800,elly,reid,58.0,bambridg estreet,john flynn hospital,eight mile plains,4806,nsw,,6391700,82132
4701,800,elly,reid,58.0,bambridge street,john flynn hospital,eight mile plains,4806,nsw,19850523.0,6391700,35845
0,---,---,---,---,---,---,---,---,---,---,---,---
3026,801,tiana,stubbs,417.0,barwell place,lochlee,cromer heights,3869,nsw,19030715.0,1274999,77331
3932,801,tiana,stbubd,417.0,barwellplace,lochlee,cromer heights,3869,nsw,19030715.0,1274999,15054
3134,801,tiana,stubbs,417.0,barwell place,locflee,cromer heights,3869,nsw,19030715.0,1274999,32173
3854,801,tina,stubbs,417.0,barwell place,,cromer heights,3869,nsw,19030715.0,1274999,11938
0,---,---,---,---,---,---,---,---,---,---,---,---
3137,802,jemma,vincent,4.0,rivergum van park,bangalay crescent,wentwortdfalls,2572,sa,19480628.0,5700864,48429
828,802,jemma,vincent,4.0,bangalay crescent,rivergum van park,wentworth falls,2572,sa,19480628.0,5700864,65295
0,---,---,---,---,---,---,---,---,---,---,---,---
2565,803,shelby,stodart,10.0,currong street,woodrose,dorrigo,2614,nsw,19731031.0,3832597,56867
3143,803,shely,stdart,10.0,currong street,woodrose,dorrigwo,2614,nsw,19731031.0,3832597,24648
0,---,---,---,---,---,---,---,---,---,---,---,---
3144,804,olivia,gwatking,6.0,bourke street,banksia village,currambine,2164,qld,19950123.0,8250782,80324
1537,804,madalyn,gwatking,6.0,bourke street,banksia village,currambine,2164,qld,19950123.0,6483181,3396
0,---,---,---,---,---,---,---,---,---,---,---,---
3150,805,nathan,monaco,16.0,hollis place,villa 2,summer hill,4207,nsw,19251021.0,1784132,31597
3086,805,nathan,monaco,16.0,holli s place,villa 2,summer hkll,4207,nsw,19251021.0,1784132,22629
4819,805,nathan,monaco,16.0,hollis place,,devonport,4207,nsw,19251021.0,1784132,73149
3896,805,nathan,monaco,16.0,hollid place,villa 2,summer hill,4207,nsw,19251021.0,1784132,34305
4158,805,nathna,monaco,16.0,hollis place,villag2,summer hill,4207,nss,19251021.0,1784132,8088
0,---,---,---,---,---,---,---,---,---,---,---,---
3160,806,alexandra,howie,18.0,clancy s treet,terranora,goodwood,3033,act,19551111.0,4104594,98679
1682,806,alexandra,howe,26.0,clancy street,terr anora,goodwood,3033,sa,19551111.0,4104594,4247
3810,806,alexandra,howie,18.0,clancy street,terranora,goodwood,3033,act,19551111.0,4104594,19801
4087,806,alexancra,howie,18.0,clancy street,,goodwood,3033,act,19551111.0,4104594,38499
0,---,---,---,---,---,---,---,---,---,---,---,---
3163,807,meg,velzbeoer,24.0,kosciusko avenue,homesite 3,labrador,3806,nsw,19690222.0,5490038,91903
335,807,meg,velzeboer,24.0,kosciusko avenue,homesite 3,labrador,3806,nsw,19690222.0,5490038,39711
0,---,---,---,---,---,---,---,---,---,---,---,---
3164,808,ella,wiseman,1.0,shoalhaven avenue,garanga,bulimba,2485,vic,19031013.0,1872004,9306
2526,808,ella,rawlings,1.0,garanga,shoalhaven avenue,bulimba,2481,vic,19031013.0,1872004,11136
0,---,---,---,---,---,---,---,---,---,---,---,---
3166,809,harry,kremneff,138.0,dalziel street,eventide homes,parkdale,2747,vic,19410721.0,6547065,40551
1807,809,harry,kremneff,,,eventi de homes,parkdlae,2747,vic,19410721.0,6547065,76860
0,---,---,---,---,---,---,---,---,---,---,---,---
3168,810,alexandra,noble,,tytherleigh street,,paddinpgton,2559,tas,19720105.0,3043242,6942
3200,810,alexandra,noble,35.0,tytherleigh street,,paddington,7000,tas,19720105.0,3043242,53764
4770,810,alexandra,noble,,tytherleigh street,,paddignton,7008,tas,19720105.0,3043242,83992
1357,810,alexandra,noble,53.0,tytherleight street,,bibra lake,7900,tas,19720015.0,3043242,30876
0,---,---,---,---,---,---,---,---,---,---,---,---
33,811,john,slywka,33.0,gowrie court,boxwood vale,north ward,6014,tas,19590803.0,5011995,10546
3172,811,kierrn,slywak,33.0,gowrie court,boxwood vale,north ward,6014,tas,19590803.0,5011995,43533
0,---,---,---,---,---,---,---,---,---,---,---,---
4200,812,caitlin,lowe,15.0,,longridge,balcatta,6026,sa,19551029.0,1321288,61001
3185,812,caitlin,lwoe,6.0,hawkerplace,longr idge,balcatta,6026,sa,19551029.0,1321288,99487
2422,812,caitlin,lowe,6.0,,longridge,balcatta,6062,sa,19551029.0,1321288,1087
0,---,---,---,---,---,---,---,---,---,---,---,---
3186,813,emiily,ryan,9.0,barlow street,,condon,4030,nsw,19830414.0,7013840,23785
911,813,ryan,emiily,9.0,barlow street,,condon,4030,nsw,19830414.0,7013840,76014
0,---,---,---,---,---,---,---,---,---,---,---,---
2347,814,marcus,dunstonze,,mcgowen close,paradise stud,toorak,4802,sa,19960531.0,8697439,69714
3188,814,marcus,dunstone,5.0,mcgowen close,paradise stud,toorak,4802,sa,19960531.0,8697439,30230
0,---,---,---,---,---,---,---,---,---,---,---,---
4003,815,jasmine,alderson,287.0,casuarina street,,wonthella,3610,nsw,19680723.0,7864178,79672
4868,815,jasmine,alderson,12.0,casuarina street,,wonthella,3616,nsw,19680723.0,8436618,878
3575,815,jasmine,aledrson,287.0,casuarina street,,wonthella,3601,nws,19680723.0,7864178,71184
4472,815,alderson,jasmine,6.0,casuarin a street,,wonthlela,3610,nsw,19680723.0,7864178,61283
3196,815,jasmine,aldreson,287.0,casuarina street,,wonthella,3610,nsq,19680723.0,7864178,61324
1630,815,jasmine,aldreson,287.0,casuarina street,,toowoobba,3610,nsw,19680723.0,7864178,64580
0,---,---,---,---,---,---,---,---,---,---,---,---
3201,816,thom as,milburn,12.0,sheehy street,witsend,kilcoy,6153,as,19080629.0,6861021,80699
692,816,thomas,milburn,12.0,sheehy street,witsend,kilcoy,6153,sa,19080629.0,6861021,2476
0,---,---,---,---,---,---,---,---,---,---,---,---
3204,817,ebony,lavender,84.0,beaurepaire crescent,james milson retrmnt vlge,seven hills,6019,sa,19401126.0,5364330,91998
2350,817,ebony,lavender,84.0,beaurepai re crescent,james milson rtermnt vlge,seven hills,6019,sa,19401126.0,5364330,84342
0,---,---,---,---,---,---,---,---,---,---,---,---
3210,818,shantal,mckinnell,1.0,mceachern crescent,blueberry,ruse,2324,qld,19620715.0,5127261,22380
1003,818,shantal,mckinnpll,1.0,mceachern crescent,blueberry,ruse,2324,qld,19620715.0,5127261,69434
0,---,---,---,---,---,---,---,---,---,---,---,---
3211,819,jaden,giordano,34.0,martley circuit,kiaora,ringwood,3429,qld,19621121.0,4378319,75132
2508,819,maddison,giordano,34.0,martley circuit,kiaora,ringwood,3429,qld,19621121.0,7118072,27318
4991,819,maddison,giordano,34.0,martley circuit,,ringwood,3492,qld,19621211.0,7118072,98291
0,---,---,---,---,---,---,---,---,---,---,---,---
3847,820,ned,george,4.0,colborne place,rosdeale,marygorough,2226,wa,19290715.0,5389901,77391
3400,820,ned,george,4.0,colborne place,rosegdale,maryborough,2222,wa,19290715.0,5389901,4973
4527,820,ned,geore,98.0,colborne place,rosedale,maryborough,2221,wa,19290715.0,5389901,7842
3217,820,james,george,4.0,colborn r place,rosedale,maryborough,2221,wa,19290715.0,5389901,77281
2003,820,ned,george,4.0,colborne place,rosedale,maryborough,2251,wa,19290715.0,5389901,35367
3448,820,ned,george,4.0,colborne place,rosedale,maryborough,2221,wa,19290715.0,5389901,60560
0,---,---,---,---,---,---,---,---,---,---,---,---
2265,821,hannah,white,47.0,waratah street,school house,greensborough,3066,vic,19240312.0,9879908,73902
3219,821,hanah,white,47.0,waratah street,school house,greensborough,3076,vic,19240312.0,9879908,54764
3660,821,hanna,white,47.0,waratah sjtreet,,greensborough,3066,vic,19240312.0,9879908,21765
0,---,---,---,---,---,---,---,---,---,---,---,---
3230,822,reeve,kotze,77.0,macedon crescent,the meadows,springwood,5125,nsw,19490831.0,3468281,51331
1847,822,reeve,coulson,77.0,macedon crescent,the meadows,springwood,5125,nsw,19490831.0,3468281,32104
0,---,---,---,---,---,---,---,---,---,---,---,---
3232,823,sophie,lodiong,90.0,magrath crescent,beaudesert caravan park,ballina,4051,nsw,19530823.0,5266216,89470
3081,823,sophie,lodiong,90.0,magrath crescent,beaudesert cra avan park,ballina,4051,nsw,19530823.0,5266216,66843
0,---,---,---,---,---,---,---,---,---,---,---,---
4289,824,jessica,peterden,72.0,springvale drive,,toowoomab,2905,nsw,19840906.0,5526479,91141
3243,824,jessica,petersen,72.0,springvale drive,,toowoomba,2905,nsw,19840906.0,5526479,59408
2948,824,jessica,petersen,72.0,springvale drive,,toowoomba,2905,nsw,19200108.0,5526479,10455
0,---,---,---,---,---,---,---,---,---,---,---,---
3248,825,tyler,statton,4.0,paul coe crescent,belgravearcade,kingstoh,3179,vic,19701224.0,9336789,39515
812,825,tyler,statton,4.0,paul coe crescent,belgrave arcade,kingston,3179,vic,19701224.0,9336789,47169
0,---,---,---,---,---,---,---,---,---,---,---,---
176,826,emma,thackeray,71.0,kinkead street,warrah lea,newcomb,4161,,19670913.0,4676877,59631
3250,826,emma,thackeray,71.0,kinkead street,warrah lea,ballarat,4161,,19670913.0,4676877,5819
0,---,---,---,---,---,---,---,---,---,---,---,---
3256,827,jaime,lontoc,127.0,maclean street,loma,dalby,2146,vic,19840729.0,4141446,21534
3203,827,jaime,lontoc,127.0,macleant reet,loma,dalby,2146,vic,19840729.0,4141446,61262
0,---,---,---,---,---,---,---,---,---,---,---,---
3264,828,mackinley,rues,41.0,oman place,locn 2192,parmelia,3084,aw,19710708.0,5830377,1860
165,828,mackinley,rees,93.0,oman place,locn 2192,parmelia,3084,wa,19710708.0,5830377,72109
0,---,---,---,---,---,---,---,---,---,---,---,---
3266,829,bloomfield,jaiden,147.0,hopkins street,locn3 l439,gorokan,2576,qle,,7038120,24961
2139,829,jaiden,bloomfield,147.0,hopkins street,locn 3439,gorokan,2576,qld,,7038120,66336
4516,829,jaisen,glosetr,3.0,hopkins street,,gorokan,2576,qld,,7038120,86077
4574,829,bloomfield,jaiden,14.0,hopkins sreet,locn 34 39,croydon north,5276,qld,,7038120,92063
0,---,---,---,---,---,---,---,---,---,---,---,---
3812,830,chalres,trevorvrow,,duggan street,inishmore,whitebridge,5473,vic,19721022.0,5211167,43615
3268,830,trevorrow,charles,,duggan street,inish more,whiteyridge,5473,vic,19721022.0,5211176,79837
2960,830,trevorrow,charles,,duggan street,inishmore,whitebridge,5473,vic,19721022.0,5211176,75386
3326,830,cha rles,trevorrow,20.0,duggan dtreet,,whitebridge,5473,vic,19721022.0,5211176,29671
4062,830,charles,trevorrow,,duggan street,inishmore,whitebridge,5473,vic,19721022.0,5211176,97654
0,---,---,---,---,---,---,---,---,---,---,---,---
3276,831,blakd,goldsworthy,259.0,wambool street,la villades pins,north ryde,2360,vic,19240515.0,1108824,71928
2126,831,blake,goldsworthy,259.0,wambool street,la villades pins,north ryde,2360,vic,19240515.0,1108824,99200
0,---,---,---,---,---,---,---,---,---,---,---,---
3352,832,isabelle,chittlebrough,4.0,burrinjuck crescent,goldview,port macquarie,2466,nsw,19470725.0,3979337,33236
3049,832,isabelle,chittleborough,4.0,burrinjuck crescent,goldview,port macquarie,2466,nws,19470725.0,3979337,49517
3277,832,isabelle,chittleborough,4.0,burrinjuck crescent,goldview,port macquarie,2466,nsw,19470725.0,3979337,32528
0,---,---,---,---,---,---,---,---,---,---,---,---
1800,833,sebastian,mahoay,23.0,,brentwood vlge,sunshine,4073,qld,19220613.0,1542344,96814
3282,833,sebastian,mahony,23.0,le gallienne street,brentwood vlge,sunshine,4073,qld,19220613.0,1542344,56524
3572,833,mahony,sebastian,23.0,le gallienne street,brentwood vlge,sunshine,4073,qld,19750108.0,1542344,86
0,---,---,---,---,---,---,---,---,---,---,---,---
3496,834,masno,madeline,54.0,hoseason street,lakefront ret rmnt vlge,gran ville,4818,nsw,19081128.0,2185997,61335
3289,834,madeline,mason,54.0,hoseason street,lakefront retrmnt vlge,granville,4818,nsw,19081128.0,2185997,98021
2,834,madeline,mason,54.0,hoseason street,lakefront retrmnt vlge,granville,4881,nsw,19081128.0,2185997,64831
0,---,---,---,---,---,---,---,---,---,---,---,---
1089,835,holly,nguyen,1.0,pope street,kilnacrott,westfield,5253,nsw,19211120.0,8240957,97717
3291,835,holly,reid,1.0,pope street,kilnacrott,westfield,5253,nsw,19211120.0,8240957,29961
0,---,---,---,---,---,---,---,---,---,---,---,---
1010,836,harriet,haeg,40.0,togo p lace,carav park,vale park,2300,nsw,19950203.0,1149839,18597
3292,836,harriet,hage,40.0,togo place,caravn park,vale park,2300,nsw,19950203.0,1149839,75318
3910,836,hage,harriet,40.0,togo place,,,2300,nsw,19950203.0,1149839,13869
0,---,---,---,---,---,---,---,---,---,---,---,---
3425,837,katelin,voy,6.0,nott street,,graceville,4879,vic,19511208.0,3546400,14954
3300,837,katelin,vpy,6.0,nott street,,graceville,4879,vic,19511208.0,3546400,62537
1354,837,,voy,6.0,nott street,,graceville,4889,vic,19511208.0,3546400,70311
4493,837,katdlin,voy,6.0,nottstreet,,graceville,4879,vic,19511208.0,3546400,85326
4176,837,voy,katelin,6.0,nott street,,graceville,4872,vic,19511208.0,3546400,17904
0,---,---,---,---,---,---,---,---,---,---,---,---
2083,838,nicola,coleman,64.0,,banksia village,caves beach,5453,qld,19250918.0,8953567,70409
3303,838,nicola,coleman,64.0,,,caves beach,5435,qld,19250918.0,8953567,7316
0,---,---,---,---,---,---,---,---,---,---,---,---
4762,839,sophie,waller,24.0,suunybrae,goldfinch circuit,mona vale,2285,vic,19380705.0,2972902,46761
3307,839,sophie,waller,24.0,goldfinch circuit,suunybrae,mona vale,2285,vic,19380705.0,2972902,96244
2787,839,sophie,waller,24.0,copland drive,suunybrae,mona vale,2285,vic,19380705.0,2972902,58164
0,---,---,---,---,---,---,---,---,---,---,---,---
3313,840,lock,cassidy,23.0,gurrang avenue,homestead camravan park,callala bay,4076,,19921126.0,3826197,16728
1889,840,cassidy,lock,23.0,gurrang avenue,homestead caravan park,callala bay,4068,,19921126.0,3826197,50457
0,---,---,---,---,---,---,---,---,---,---,---,---
1285,841,thomas,curthoys,25.0,lawrence crescent,,williamstown,3151,qld,19171213.0,1060104,92895
3327,841,thomas,curthoys,5.0,lawrence crescent,,williamstown,3152,qld,19171213.0,1060104,78854
0,---,---,---,---,---,---,---,---,---,---,---,---
4705,842,seamus,collinson,5.0,southwell street,,winthrop,3166,nsw,19870728.0,6923387,77923
3333,842,seamus,collnison,5.0,southwelrl street,,winthrop,3166,nsw,19820510.0,6923387,21350
2391,842,seamus,collinson,5.0,southwell street,,winthrop,3166,nsw,19820510.0,6923387,8923
0,---,---,---,---,---,---,---,---,---,---,---,---
2632,843,liam,pulford,6.0,theodore street,tarwyn park,penrith,4816,qld,19700908.0,6254692,1144
3351,843,liam,pulford,6.0,theodore street,tarwyn prk,penrith,4816,qld,19700908.0,6254692,67358
0,---,---,---,---,---,---,---,---,---,---,---,---
3776,844,joshua,torzillo,92.0,maclaurin crescent,glubbaan,hawtcorn,2148,nws,,1090709,70072
3354,844,joshua,torzillo,92.0,maclaurin crescent,glub bamn,hawthorn,2148,nsw,19290709.0,1090709,93648
2220,844,joshua,torzillo,92.0,maclaurin crescent,glubbaan,hawthorn,2148,nsw,,1090709,97907
0,---,---,---,---,---,---,---,---,---,---,---,---
3360,845,mya,tylkowski,23.0,ashburton circuit,the market place,st peters,2570,nsw,19290421.0,9384379,88352
2502,845,micuael,tylkowski,276.0,ashburton circuit,,st peters,2570,nsw,19290421.0,9384379,50348
4204,845,michael,tylkowski,276.0,ashburton circuit,the market place,st peters,2570,nsw,,9384397,82191
3502,845,michael,tylkowski,276.0,ashburton circuit,the market place,st pwters,2570,nsw,19920421.0,9384379,4640
3921,845,michael,tylkowski,276.0,ashburton circuit,the market place,st peters,2570,nsw,19290421.0,9384379,68225
4982,845,michael,tylkowski,276.0,ashburton circuit,the mar ek place,st peters,2570,nsq,19290421.0,9384379,63482
0,---,---,---,---,---,---,---,---,---,---,---,---
3361,846,,wyllie,4.0,folingsby street,,woodcroft,3196,sa,19521130.0,6347027,38883
4722,846,bianca,wyllie,4.0,folingsby street,vill a 3,woodcroft,3196,sa,19521130.0,6347027,61422
3515,846,bianca,wyllie,4.0,folingsby street,villa 3,woodcroft,3196,sa,19521130.0,6347027,32832
599,846,bianca,wyllie,4.0,folingsbystreet,villa 3,woodcroft,3196,sa,19521130.0,6347027,65861
0,---,---,---,---,---,---,---,---,---,---,---,---
3594,847,hana,weaver,8.0,colvin street,,albufy,6084,,19181111.0,9473856,29166
3363,847,adam,weaver,8.0,colvin street,,albury,6084,,19181111.0,9473856,55944
284,847,hana,weaver,8.0,colvin street,,albury,6085,,19181111.0,9473856,57957
3454,847,hana,weaver,8.0,colvin street,,albury,6084,,19181111.0,9473856,91057
0,---,---,---,---,---,---,---,---,---,---,---,---
4691,848,nathan,challenor,1.0,wellington street,kinross farm,cronulla,5109,vic,19600213.0,2694239,11038
3365,848,challenor,nathqn,1.0,wellingtonb street,myona,cronulla,5109,vic,19600213.0,2694239,13461
3638,848,natahn,challmenor,1.0,kinross farm,wellingtonnstreet,cronulla,5190,vic,19600213.0,2694239,89083
1639,848,nathan,challenor,1.0,wellington street,kinross farm,,5109,vic,19600113.0,2692439,74840
0,---,---,---,---,---,---,---,---,---,---,---,---
2663,849,kobe,george,19.0,tenison-woods circuit,cliff house 2,frankston,3028,qld,19960914.0,8823656,29414
3369,849,kobe,georghe,19.0,tenison-woods circuit,cliff house 2,frankston,3028,qld,19960914.0,8823656,13579
3984,849,kobe,george,19.0,tenison-woods circuit,cliff house 2,franiston,3208,qld,19960914.0,8823656,83287
4755,849,george,kobe,19.0,tenison-woods circuit,cliff g ouse 2,franlston,3028,qld,19960914.0,8823656,76492
3767,849,kobe,geore,19.0,tenison-woos circuit,cliff huose 2,frankstwon,3028,qld,19960914.0,8823656,90777
3516,849,kobe,george,19.0,tenison-woods circuit,cliff h ouse 2,franston,3028,qdl,19960914.0,8823656,4300
0,---,---,---,---,---,---,---,---,---,---,---,---
3370,850,kylvie,koziol,16.0,wolffcrescent,brentwoo e vlge,kurrajong heights,3153,vic,19320079.0,9336502,50487
250,850,kylie,koziol,16.0,wolff crescent,brentwood vlge,kurrajong heights,3135,vic,19320709.0,9336502,76339
0,---,---,---,---,---,---,---,---,---,---,---,---
4938,851,erin,maynard,24.0,,wariala,little river,2777,vic,19970430.0,7429462,6937
2763,851,erin,maynard,51.0,wilshire street,warialda,little irver,2777,vic,19970430.0,1815999,5116
3372,851,erin,maynard,14.0,wilshire street,warialda,little river,2777,vic,19970430.0,7429462,34733
4581,851,hayley,maynard,14.0,wilshire street,,little river,2777,vic,19970430.0,7429462,9259
0,---,---,---,---,---,---,---,---,---,---,---,---
4185,852,samantha,doblinger,7.0,bangalay crescent,the hammond village,deer park,4380,nsw,19131222.0,6196240,25957
3979,852,samantcha,doblinger,7.0,bangalay crescent,the hammond village,deer park,4380,nsw,19131222.0,1907245,10037
3374,852,samantha,doblinger,7.0,bangalay crescent,the hammond village,deer park,4380,nsw,19131222.0,1907245,2656
1439,852,samantha,doblinger,7.0,bangalay crescent,thehammo n dvillage,deer park,4380,nsy,19131222.0,1907245,4602
0,---,---,---,---,---,---,---,---,---,---,---,---
256,853,jasmine,morrison,16.0,methven place,armidale,point lonsdale,3211,wa,19760810.0,1195414,66758
3375,853,morrison,jasmine,1.0,methven lpace,armidale,point lonsdale,3218,wa,19760810.0,1195414,97872
0,---,---,---,---,---,---,---,---,---,---,---,---
1649,854,jasmine,campbell,639.0,rawlings place,donald coburn lodg,narellan,7250,sa,19550613.0,8692804,33496
3380,854,jasmine,campbell,639.0,rawlings place,donald coburn lodg,alice springs,2750,as,19550613.0,8692804,4276
4679,854,jamsine,campbell,639.0,rawlings place,donald coburn lodg,narellan,7250,sa,19550613.0,8692804,79251
0,---,---,---,---,---,---,---,---,---,---,---,---
1724,855,erin,papageorgiou,30.0,elimatta street,glenview,woollahra,4051,nsw,19980305.0,9041936,14979
3388,855,aaliyth,papageorgiou,30.0,elimatta street,glevniew,woollahra,4051,nsw,19980305.0,9041936,98609
4143,855,laura,papagergiou,30.0,elimatta street,glenview,woollahra,4051,nsw,19980305.0,9041936,48114
0,---,---,---,---,---,---,---,---,---,---,---,---
1085,856,victoria,pulford,7.0,summerville crescent,,black rock,2315,vic,19240707.0,6151307,75879
3724,856,victoria,pulford,7.0,summerville crescent,,blackrock,2319,vic,19240707.0,6151307,21077
3389,856,victoria,pulfojrd,7.0,summerville crescent,,black rock,2315,vic,19240707.0,6151307,91905
0,---,---,---,---,---,---,---,---,---,---,---,---
1123,857,ella,burnell,30.0,adkinson close,leith,auburn,4558,qld,19360319.0,9860719,15163
4309,857,els,burnell,30.0,adkinson close,leith,aubunr,4558,qld,19360319.0,9860719,53280
3391,857,sara,burnell,30.0,adkinson close,leith,auburn,4558,qld,19360319.0,9860719,92782
0,---,---,---,---,---,---,---,---,---,---,---,---
3396,858,nicole,brooker,,mctaggart crescent,moaa,hamilton,3044,nsw,,6831450,525
573,858,nicole,bridgeland,,mctaggart crescent,moama,hamilton,6069,nsw,,6831450,25413
0,---,---,---,---,---,---,---,---,---,---,---,---
3580,859,madison,white,18.0,enright drescent,mystra,bassendean,3081,wa,19071011.0,9715765,48300
2284,859,madison,white,18.0,enright crescent,mystra,invemay,3081,wa,19071011.0,9715765,1979
3399,859,madison,white,18.0,enright crescent,mystra,invermay,3081,wa,19071011.0,9715765,79259
0,---,---,---,---,---,---,---,---,---,---,---,---
3403,860,rachel,singleton,80.0,verbrugghen street,rio rita caravn park,largs,5021,vic,19030715.0,6508426,82873
2797,860,isabela,singleton,80.0,verbrugghen street,rio rita caravn park,largs,5021,vic,19071228.0,6508426,84197
0,---,---,---,---,---,---,---,---,---,---,---,---
3409,861,charlie,pampiln,9.0,werriwa crescent,inglleood,lymwood,4101,,19891125.0,2631349,17711
3314,861,nicholas,pamplin,9.0,werriwa crescent,,dinner plain,4101,nws,19891125.0,2631349,18981
3586,861,nicholas,pamplin,9.0,werriwa crescent,inglewood,dinner plain,4101,nsw,19891125.0,2631349,4929
0,---,---,---,---,---,---,---,---,---,---,---,---
3416,862,kiandra,cowle,2.0,gatliff place,rustenburg sth,girgarre,3995,qld,19801125.0,3328205,80472
384,862,kiandra,cowle,2.0,gatliff place,rustenubr g sth,girgarre,3995,qld,19801125.0,3328205,13789
0,---,---,---,---,---,---,---,---,---,---,---,---
3427,863,harrison,stanley,,majura road,goughs bay,bayswater,2117,wa,19511004.0,1301653,85535
2589,863,cameron,stanley,2.0,majura road,goughs bay,bayswater,2117,wa,19511004.0,1301653,47399
0,---,---,---,---,---,---,---,---,---,---,---,---
612,864,solomon,abourjeili,5.0,ellerston avenue,southern cross,attwood,3044,vic,19551019.0,8381808,29966
4411,864,tara,abourjeili,5.0,ellerston avenue,southern cross,attwood,3044,vic,19551019.0,8381808,4870
3428,864,solomon,abourjeili,81.0,ellerston avenue,southern cross,attwood,3044,vic,19551019.0,8381808,29542
0,---,---,---,---,---,---,---,---,---,---,---,---
4098,865,lily,hyland,11.0,durack steret,roxall,wilroy,2250,nsw,19440426.0,7053521,28716
2060,865,lily,hyland,11.0,durack street,rosall,wilroy,2250,nsw,19440426.0,7053521,97548
3443,865,lilzy,hyland,11.0,durack street,rosall,wilroy,2250,nsw,19440426.0,7053521,95104
4211,865,lily,hyland,83.0,rosall,durack street,wilroy,2850,nsw,19440426.0,7053521,13139
4344,865,lily,hylnad,11.0,durack street,rosall,wilroy,2205,,19440426.0,7053521,68546
0,---,---,---,---,---,---,---,---,---,---,---,---
60,866,charlie,goode,7.0,tauss place,grahdview,,2575,vic,19761213.0,6548135,2359
3791,866,charlie,goode,7.0,tauss place,grandview,mitcham,2557,vic,19761213.0,6548135,7867
4686,866,charie,goode,7.0,tauss place,grandivew,mitcham,2575,vic,19761213.0,6548135,32556
3666,866,charlie,goode,7.0,tauss place,grandview,mitcham,2575,vic,19761213.0,6548135,31225
4083,866,charzlie,goode,7.0,taussplace,,mitcham,2575,vic,19761213.0,6548135,10019
3452,866,charlie,mantovano,7.0,tauss place,grandvew,mitcham,2575,vic,19761213.0,6548135,1579
0,---,---,---,---,---,---,---,---,---,---,---,---
3459,867,tansy,nekar,69.0,boddington crescent,eulong,campsie,2620,nsw,19190804.0,4995109,37630
1005,867,tansy,nekar,69.0,boddington crescent,eulong,campie,2650,nsw,19190804.0,5994069,90931
0,---,---,---,---,---,---,---,---,---,---,---,---
3461,868,thomas,miles,18.0,caley crescent,vil la 2,sunshine,4703,sa,19620721.0,8287970,41172
3694,868,thomas,miles,18.0,caley crescent,villa 2,sunsjhine,4703,sa,19620721.0,8287970,93891
2638,868,thomas,miles,18.0,caley cruscent,,sunshine,4703,sa,19620721.0,8287970,3384
3985,868,thomas,miles,18.0,caley crescent,villa 2,sunshine,4703,sa,19620721.0,8287970,31940
4245,868,thgmas,miles,18.0,caley crescent,,sunshine,4703,sa,19620721.0,8287970,70138
0,---,---,---,---,---,---,---,---,---,---,---,---
2492,869,ruby,vown,65.0,fernyhough crescent,,lamington,3109,nsw,19820119.0,2911379,4134
3463,869,ruyb,vown,65.0,fernyhough crescent,,lamington,3109,nsw,19820119.0,2911379,39417
0,---,---,---,---,---,---,---,---,---,---,---,---
3152,870,alexandra,dolan,12.0,oxley street,cranky jack,,3165,qld,19540418.0,8776463,52753
3466,870,alexandra,dolan,12.0,oxley str eet,cranky jack,,3165,qld,19540418.0,8776463,50806
3535,870,alexadra,dolan,12.0,oxley s treet,cranky jack,,3165,qld,19540418.0,8776463,83874
0,---,---,---,---,---,---,---,---,---,---,---,---
762,871,shelbey,matthews,48.0,learmonth drive,dolphin arcade,sanctuary point,2289,nsw,19440419.0,3598907,19909
3477,871,shelbey,matthews,18.0,learmonth drive,dolphin arcade,sanctuary point,2289,nsw,19440419.0,3598907,17242
4926,871,shejbey,matthews,48.0,learmonth drive,dolphin arade,sanctuary point,2289,nsw,19440419.0,3598907,27999
0,---,---,---,---,---,---,---,---,---,---,---,---
3478,872,beth,bambllng,38.0,maclagan street,centennial glen,gowanbrae,5062,nsw,19640705.0,5577649,34766
2687,872,beth,bambling,38.0,maclagan street,centennial glen,gowanbrae,5062,nsw,19640705.0,5577694,14691
0,---,---,---,---,---,---,---,---,---,---,---,---
3481,873,laura,ryan,3.0,birrell stteet,craigie-lea,orange,2289,vic,19120402.0,4198979,98625
52,873,laura,ryan,3.0,officer crescent,craigie-lea,orange,2289,vic,19120402.0,4198979,74638
3901,873,laura,ryna,3.0,trumble street,craigie-lea,orange,2289,,,4198979,28175
0,---,---,---,---,---,---,---,---,---,---,---,---
